SessionID,Configuration Name,Observer,DeviceID,Edited,Session Start Time,Recorded Start Time,Session End Time,DateTime,Date,Time,Year,Month,Hour,Project Animals,Duration,Habitat Map,Grid Size,Image Size,Notes,Channel Type,Subject Type,Focal Name,Group Count,Continuous Channel 1 Name,Location,Location.Duration,Continuous Channel 2 Name,Locomotion,Locomotion.Location,Locomotion.Duration,Continuous Channel 3 Name,Behaviours,Continuous Channel 3 Behavior Modifier 1,Behaviour.Duration
22,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 12:43,11/8/2021 12:43,11/8/2021 12:52,11/8/2021 12:51,11/8/2021,12:51:28,2021,11,12,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,at 20s it was pooping,Continuous,Individual,Arlo,,,,,Locomotion,Standing,,19,,,,
22,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 12:43,11/8/2021 12:43,11/8/2021 12:52,11/8/2021 12:51,11/8/2021,12:51:50,2021,11,12,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,at 20s it was pooping,Continuous,Individual,Aiden,,Location,Ice,13,,,,,,,,
22,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 12:43,11/8/2021 12:43,11/8/2021 12:52,11/8/2021 12:51,11/8/2021,12:51:51,2021,11,12,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,at 20s it was pooping,Continuous,Individual,Aiden,,,,,Locomotion,Swimming,,12,,,,
21,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,,11/8/2021 12:52,,11/8/2021 12:52,,,,,,,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,No Behavior,,,,,,,,,,,,,,
23,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 13:02,11/8/2021 13:02,11/8/2021 13:02,11/8/2021 13:02,11/8/2021,13:02:23,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,Location,Ice,11,,,,,,,,
23,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 13:02,11/8/2021 13:02,11/8/2021 13:02,11/8/2021 13:02,11/8/2021,13:02:27,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,,,,Locomotion,Walking,,19,,,,
23,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 13:02,11/8/2021 13:02,11/8/2021 13:02,11/8/2021 13:02,11/8/2021,13:02:34,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,Location,Pebble Wash,12,,,,,,,,
23,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 13:02,11/8/2021 13:02,11/8/2021 13:02,11/8/2021 13:02,11/8/2021,13:02:42,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,,,,,,,,Other Behaviours,Stretching,,2
24,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 16:57,11/8/2021 16:57,11/8/2021 16:57,11/8/2021 16:57,11/8/2021,16:57:29,2021,11,16,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Pierre,,Location,Rocks,24,,,,,,,,
24,Penguin Feeding Study,Claudia Tay,6b517d00-9e2f-495c-91eb-f1118febb397,No,11/8/2021 16:57,11/8/2021 16:57,11/8/2021 16:57,11/8/2021 16:57,11/8/2021,16:57:30,2021,11,16,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Pierre,,,,,Locomotion,Standing,,6,,,,
